ensembl_gene_id	chromosome_name	start_position	end_position	strand	band	external_gene_name	description	goslim_goa_accession
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0003674
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0005575
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0005623
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0043234
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0005886
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0002376
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0006950
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0005622
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0005737
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0043226
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0005794
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0007165
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0005783
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0005768
ENSG00000204632	6	29826967	29831125	1	p22.1	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	GO:0016023
ENSG00000204688	6	29457181	29464328	1	p22.1	OR2H1	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:HGNC:8252]	GO:0008150
ENSG00000204688	6	29457181	29464328	1	p22.1	OR2H1	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:HGNC:8252]	GO:0003674
ENSG00000204688	6	29457181	29464328	1	p22.1	OR2H1	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:HGNC:8252]	GO:0005575
ENSG00000204688	6	29457181	29464328	1	p22.1	OR2H1	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:HGNC:8252]	GO:0005623
ENSG00000204688	6	29457181	29464328	1	p22.1	OR2H1	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:HGNC:8252]	GO:0005886
ENSG00000204688	6	29457181	29464328	1	p22.1	OR2H1	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:HGNC:8252]	GO:0004871
ENSG00000204688	6	29457181	29464328	1	p22.1	OR2H1	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:HGNC:8252]	GO:0007165
ENSG00000204688	6	29457181	29464328	1	p22.1	OR2H1	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:HGNC:8252]	GO:0050877
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0008150
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0003674
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0034641
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0005575
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0005622
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0005623
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0043234
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0006810
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0006605
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0003723
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0009058
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0006913
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0043167
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0005634
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0043226
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0005654
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0003677
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0005694
ENSG00000204569	6	30600400	30618612	-1	p21.33	PPP1R10	protein phosphatase 1, regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	GO:0030234
ENSG00000204539	6	31115090	31120446	-1	p21.33	CDSN	corneodesmosin [Source:HGNC Symbol;Acc:HGNC:1802]	GO:0008150
ENSG00000204539	6	31115090	31120446	-1	p21.33	CDSN	corneodesmosin [Source:HGNC Symbol;Acc:HGNC:1802]	GO:0048856
ENSG00000204538	6	31137536	31139350	-1	p21.33	PSORS1C2	psoriasis susceptibility 1 candidate 2 [Source:HGNC Symbol;Acc:HGNC:17199]	GO:0008150
ENSG00000204538	6	31137536	31139350	-1	p21.33	PSORS1C2	psoriasis susceptibility 1 candidate 2 [Source:HGNC Symbol;Acc:HGNC:17199]	GO:0003674
ENSG00000204538	6	31137536	31139350	-1	p21.33	PSORS1C2	psoriasis susceptibility 1 candidate 2 [Source:HGNC Symbol;Acc:HGNC:17199]	GO:0005575
ENSG00000204538	6	31137536	31139350	-1	p21.33	PSORS1C2	psoriasis susceptibility 1 candidate 2 [Source:HGNC Symbol;Acc:HGNC:17199]	GO:0005576
ENSG00000204475	6	31588895	31592985	-1	p21.33	NCR3	natural cytotoxicity triggering receptor 3 [Source:HGNC Symbol;Acc:HGNC:19077]	GO:0008150
ENSG00000204475	6	31588895	31592985	-1	p21.33	NCR3	natural cytotoxicity triggering receptor 3 [Source:HGNC Symbol;Acc:HGNC:19077]	GO:0003674
ENSG00000204475	6	31588895	31592985	-1	p21.33	NCR3	natural cytotoxicity triggering receptor 3 [Source:HGNC Symbol;Acc:HGNC:19077]	GO:0006950
ENSG00000204475	6	31588895	31592985	-1	p21.33	NCR3	natural cytotoxicity triggering receptor 3 [Source:HGNC Symbol;Acc:HGNC:19077]	GO:0005575
ENSG00000204475	6	31588895	31592985	-1	p21.33	NCR3	natural cytotoxicity triggering receptor 3 [Source:HGNC Symbol;Acc:HGNC:19077]	GO:0005623
ENSG00000204475	6	31588895	31592985	-1	p21.33	NCR3	natural cytotoxicity triggering receptor 3 [Source:HGNC Symbol;Acc:HGNC:19077]	GO:0005886
ENSG00000204475	6	31588895	31592985	-1	p21.33	NCR3	natural cytotoxicity triggering receptor 3 [Source:HGNC Symbol;Acc:HGNC:19077]	GO:0002376
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0008150
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0000003
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0003674
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0006259
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0034641
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0005575
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0005622
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0005623
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0022607
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0065003
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0009058
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0006461
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0051276
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0005634
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0043226
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	GO:0042393
ENSG00000204256	6	32968660	32981505	1	p21.32	BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	
ENSG00000137331	6	30743199	30744554	-1	p21.33	IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	GO:0008150
ENSG00000137331	6	30743199	30744554	-1	p21.33	IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	GO:0003674
ENSG00000137331	6	30743199	30744554	-1	p21.33	IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	GO:0005575
ENSG00000137331	6	30743199	30744554	-1	p21.33	IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	GO:0005622
ENSG00000137331	6	30743199	30744554	-1	p21.33	IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	GO:0005623
ENSG00000137331	6	30743199	30744554	-1	p21.33	IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	GO:0005634
ENSG00000137331	6	30743199	30744554	-1	p21.33	IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	GO:0043226
ENSG00000137331	6	30743199	30744554	-1	p21.33	IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	GO:0048856
ENSG00000137331	6	30743199	30744554	-1	p21.33	IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	GO:0008219
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0008150
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0003674
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0006950
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0005575
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0005622
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0005623
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0005737
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0043234
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0043226
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0005794
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0005886
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0007165
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0005783
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0005768
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0016023
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0005576
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0002376
ENSG00000206503	6	29941260	29945884	1	p22.1	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	GO:0044403
ENSG00000204544	6	30983718	30989903	1	p21.33	MUC21	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]	GO:0008150
ENSG00000204544	6	30983718	30989903	1	p21.33	MUC21	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]	GO:0005575
ENSG00000204544	6	30983718	30989903	1	p21.33	MUC21	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]	GO:0005622
ENSG00000204544	6	30983718	30989903	1	p21.33	MUC21	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]	GO:0005623
ENSG00000204544	6	30983718	30989903	1	p21.33	MUC21	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]	GO:0005737
ENSG00000204544	6	30983718	30989903	1	p21.33	MUC21	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]	GO:0005975
ENSG00000204544	6	30983718	30989903	1	p21.33	MUC21	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]	GO:0009058
ENSG00000204544	6	30983718	30989903	1	p21.33	MUC21	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]	GO:0043226
ENSG00000204544	6	30983718	30989903	1	p21.33	MUC21	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]	GO:0005794
ENSG00000204544	6	30983718	30989903	1	p21.33	MUC21	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]	GO:0005886
ENSG00000204544	6	30983718	30989903	1	p21.33	MUC21	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]	GO:0006464
ENSG00000204544	6	30983718	30989903	1	p21.33	MUC21	mucin 21, cell surface associated [Source:HGNC Symbol;Acc:HGNC:21661]	GO:0005576
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0008150
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0003674
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0005575
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0005622
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0005623
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0005737
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0005829
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0043226
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0006464
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0005856
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0048856
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0030154
ENSG00000137343	6	30626842	30646823	1	p21.33	ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	GO:0016746
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0008150
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0003674
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0034641
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0005575
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0005622
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0005623
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0005737
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0043234
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0009058
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0043167
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0051276
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0005634
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0043226
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0005654
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0006464
ENSG00000204227	6	33208495	33212722	1	p21.32	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	GO:0016874
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0008150
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0003674
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0006950
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0005575
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0005622
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0005623
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0005737
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0043234
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0043226
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0005794
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0005886
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0007165
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0005773
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0005783
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0005768
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0016023
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0005576
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0002376
ENSG00000198502	6	32517343	32530287	-1	p21.32	HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	GO:0005764
ENSG00000204704	6	29044213	29045240	-1	p22.1	OR2W1	olfactory receptor, family 2, subfamily W, member 1 [Source:HGNC Symbol;Acc:HGNC:8281]	GO:0008150
